507,15,8,174
508,99,1,174
509,87,5,174
510,47,10,174
511,66,9,175
512,85,1,176
513,51,2,176
514,44,4,176
515,60,1,177
516,28,5,177
517,56,2,177
518,57,7,177
519,89,1,178
520,32,7,179
521,89,3,179
522,60,5,179
523,11,7,179
524,87,8,179
525,49,7,180
526,53,5,180
527,15,9,180
528,3,5,180
529,56,7,180
530,17,6,181
531,39,9,181
532,23,3,181
533,10,6,182
534,45,4,182
535,84,4,182
536,22,7,182
537,20,7,182
538,92,9,183
539,32,5,183
540,35,4,183
541,24,4,184
542,90,7,184
543,66,2,184
544,70,9,184
545,40,9,184
546,32,1,185
547,57,10,185
548,7,7,185
549,35,8,185
550,95,5,185
551,57,4,186
552,5,3,186
553,13,6,186
554,88,1,187
555,3,9,187
556,67,1,187
557,91,7,188
558,36,7,188
559,27,10,189
560,22,5,190
561,62,1,190
562,49,10,190
563,1,9,191
564,25,9,191
565,92,5,192
566,96,7,192
567,35,5,192
568,32,10,192
569,12,2,192
570,60,10,193
571,99,1,193
572,37,10,193
573,67,4,194
574,96,1,194
575,15,6,194
576,86,3,194
577,21,7,195
578,67,7,196
579,34,4,196
580,86,4,196
581,22,10,197
582,77,6,197
583,72,9,197
584,81,9,198
585,51,10,198
586,1,1,199
587,79,6,199
588,16,4,199
589,44,10,199
590,26,4,200
591,36,6,200
592,11,8,200
593,97,10,200
594,94,2,200
595,90,5,201
596,46,4,201
597,13,7,202
598,84,3,202
599,83,1,203
600,37,10,204
601,68,10,204
602,36,6,204
603,66,1,205
604,20,7,205
605,55,6,206
606,29,6,206
607,44,2,206
608,74,7,207
609,68,10,207
610,93,10,208
611,66,10,208
612,8,8,209
613,41,7,209
614,48,3,210
615,90,6,210
616,29,6,210
617,56,3,210
618,100,9,211
619,6,9,211
620,4,3,211
621,45,8,211
622,47,1,211
623,34,5,212
624,38,6,212
625,15,6,213
626,34,7,213
627,33,1,214
628,60,6,214
629,58,2,214
630,82,2,214
631,2,2,215
632,46,5,215
633,58,5,215
634,7,2,216
635,90,6,216
636,97,6,217
637,92,2,218
638,23,10,218
639,8,7,218
640,49,3,219
641,72,1,219
642,100,6,219
643,57,3,219
644,95,4,219
645,40,2,220
646,85,8,221
647,30,8,221
648,31,6,221
649,45,2,221
650,64,2,221
651,76,1,222
652,32,10,222
653,54,4,222
654,30,5,223
655,81,1,224
656,82,10,224
657,28,8,224
658,70,2,224
659,20,3,224
660,18,2,225
661,83,1,226
662,94,10,226
663,92,10,227
664,96,2,227
665,65,3,227
666,78,3,227
667,19,6,227
668,95,10,228
669,87,9,229
670,56,7,229
671,53,6,229
672,49,2,230
673,33,1,230
674,2,10,230
675,99,2,230
676,54,10,231
677,36,10,232
678,64,1,232
679,26,6,232
680,19,5,232
681,91,9,232
682,35,3,233
683,87,5,233
684,51,2,233
685,74,9,233
686,93,9,234
687,31,10,234
688,73,5,234
689,57,9,234
690,26,10,235
691,75,1,235
692,86,7,235
693,83,5,235
694,74,2,235
695,78,5,236
696,52,9,236
697,90,10,237
698,47,1,237
699,66,7,238
700,53,8,238
701,1,3,239
702,83,3,239
703,77,3,239
704,25,7,239
705,48,7,240
706,46,8,240
707,39,8,241
708,55,2,241
709,97,3,241
710,27,10,241
711,17,5,242
712,80,9,243
713,56,2,244
714,42,6,244
715,100,2,244
716,79,5,244
717,10,6,245
718,90,8,245
719,4,5,246
720,91,7,246
721,59,6,246
722,71,10,246
723,75,9,247
724,71,5,247
725,15,9,248
726,82,7,248
727,24,10,249
728,59,4,249
729,61,2,250
730,66,6,250
731,43,9,250
732,51,8,251
733,73,9,251
734,24,2,251
735,70,7,251
736,23,2,251
737,10,5,252
738,79,1,252
739,25,7,252
740,43,1,253
741,44,5,253
742,69,2,253
743,73,9,253
744,2,3,253
745,67,10,254
746,56,3,254
747,91,7,254
748,12,1,254
749,89,5,254
750,54,3,255
751,91,8,255
752,8,10,255
753,17,8,255
754,30,8,256
755,69,3,257
756,31,6,258
757,26,7,258
758,17,3,259
759,67,6,259
760,60,6,260
761,87,10,260
762,3,8,261
763,88,6,261
764,77,6,261
765,54,5,261
766,7,4,261
767,73,8,262
768,58,5,263
769,12,8,263
770,40,1,263
771,21,8,263
772,97,3,263
773,99,7,264
774,97,4,264
775,69,3,264
776,61,1,265
777,27,6,265
778,42,9,265
779,45,2,265
780,65,4,266
781,49,7,266
782,26,5,266
783,90,10,266
784,84,9,266
785,93,9,267
786,65,1,267
787,91,10,267
788,36,3,268
789,64,3,268
790,83,1,268
791,89,8,269
792,18,9,269
793,38,9,269
794,99,6,269
795,80,3,269
796,14,9,270
797,39,1,270
798,55,1,271
799,43,4,271
800,56,1,271
801,13,8,271
802,44,8,272
803,88,1,273
804,70,4,274
805,29,7,274
806,82,7,275
807,35,7,275
808,90,9,275
809,15,3,276
810,42,8,276
811,83,3,276
812,24,3,277
813,63,4,277
814,53,10,277
815,30,6,277
816,81,4,278
817,70,3,278
818,20,6,279
819,43,2,279
820,1,1,280
821,84,9,280
822,5,1,281
823,58,8,281
824,20,8,282
825,74,7,282
826,26,1,282
827,75,8,282
828,32,9,283
829,61,1,283
830,75,5,283
831,63,6,283
832,41,9,283
833,56,1,284
834,27,6,285
835,5,6,285
836,99,4,285
837,47,4,286
838,60,9,286
839,36,5,286
840,51,4,286
841,37,1,287
842,81,9,288
843,16,8,288
844,57,8,288
845,63,8,289
846,57,9,289
847,54,10,289
848,4,6,290
849,57,6,290
850,8,3,291
851,35,2,292
852,2,5,293
853,28,1,293
854,61,1,294
855,87,6,294
856,11,5,295
857,81,8,295
858,97,10,295
859,84,2,296
860,54,2,296
861,14,9,296
862,45,3,296
863,31,9,296
864,5,8,297
865,52,5,297
866,24,2,298
867,92,5,298
868,68,10,299
869,83,4,300
870,62,7,300
871,73,5,300
872,47,1,300
873,23,6,301
874,93,5,301
875,93,3,302
876,52,2,302
877,34,1,302
878,56,9,303
879,41,2,303
880,96,1,303
881,80,6,304
882,67,8,305
883,17,5,305
884,83,10,306
885,30,1,307
886,42,8,307
887,77,10,308
888,81,9,309
889,67,8,309
890,46,8,309
891,73,8,310
892,47,6,311
893,60,1,311
894,14,8,311
895,4,3,311
896,62,5,311
897,53,5,312
898,58,8,312
899,60,2,313
900,65,1,313
901,1,3,313
902,72,5,314
903,69,1,314
904,31,2,315
905,51,7,316
906,62,3,316
907,23,5,316
908,61,3,316
909,65,9,316
910,27,1,317
911,69,9,317
912,60,4,317
913,71,7,317
914,43,8,317
915,23,7,318
916,75,9,318
917,57,3,318
918,14,9,318
919,96,4,318
920,87,10,319
921,100,7,319
922,81,1,320
923,18,1,320
924,6,8,320
925,64,4,321
926,21,5,321
927,93,6,321
928,38,1,321
929,83,7,322
930,9,8,323
931,61,4,323
932,81,8,323
933,51,4,323
934,60,6,324
935,59,10,324
936,34,5,324
937,55,7,324
938,40,7,324
939,53,2,325
940,98,1,325
941,39,2,325
942,97,6,325
943,16,8,326
944,28,2,326
945,56,8,326
946,28,10,327
947,93,9,327
948,81,4,327
949,54,8,328
950,3,3,328
951,52,5,328
952,25,7,328
953,79,3,328
954,55,3,329
955,53,5,329
956,72,8,330
957,3,7,331
958,50,7,331
959,87,8,331
960,94,1,331
961,43,3,331
962,7,3,332
963,78,6,332
964,18,4,332
965,46,8,332
966,98,5,332
967,49,8,333
968,44,9,334
969,85,4,334
970,45,10,334
971,74,4,335
972,15,7,335
973,75,10,335
974,13,8,335
975,37,1,335
976,78,7,336
977,1,10,336
978,89,8,336
979,97,8,336
980,73,8,337
981,34,9,338
982,25,2,338
983,82,7,338
984,99,9,338
985,11,2,339
986,4,4,339
987,25,1,339
988,86,9,340
989,49,2,340
990,52,9,340
991,82,1,340
992,22,2,341
993,67,6,341
994,73,8,341
995,53,4,341
996,17,5,341
997,19,7,342
998,35,1,342
999,97,3,342
1000,92,8,342
1001,41,3,343
1002,81,9,344
1003,36,3,344
1004,50,1,344
1005,66,4,344
1006,29,10,344
1007,54,1,345
1008,60,6,345
1009,57,3,346
1010,40,3,346
1011,47,5,346
1012,49,9,346
1013,73,4,346
1014,89,7,347
1015,91,4,347
1016,32,5,347
1017,59,8,347
1018,7,3,347
1019,57,10,348
1020,31,5,348
1021,34,5,349
1022,64,5,350
1023,60,9,350
1024,87,8,350
1025,36,3,350
1026,65,2,351
1027,2,8,352
1028,83,6,353
1029,98,4,353
1030,14,3,353
1031,88,6,353
1032,41,5,354
1033,20,1,354
1034,61,10,355
1035,54,5,355
1036,14,6,355
1037,4,5,355
1038,77,10,356
1039,39,8,357
1040,46,9,357
1041,54,2,357
1042,28,7,357
1043,49,9,358
1044,97,8,358
1045,57,2,358
1046,100,2,359
1047,61,9,359
1048,6,9,360
1049,32,1,360
1050,88,4,360
1051,8,7,360
1052,11,3,360
1053,52,2,361
1054,35,7,361
1055,34,8,361
1056,31,7,361
1057,69,6,361
1058,96,4,362
1059,10,4,362
1060,16,5,362
1061,63,8,362
1062,46,9,362
1063,43,5,363
1064,82,6,364
1065,25,9,364
1066,6,9,364
1067,33,10,364
1068,55,5,365
1069,30,5,365
1070,11,10,365
1071,43,3,365
1072,51,10,366
1073,41,9,366
1074,84,3,367
1075,89,4,367
1076,17,2,368
1077,28,3,368
1078,27,9,369
1079,31,4,370
1080,37,2,370
1081,13,9,371
1082,1,7,371
1083,95,2,371
1084,25,6,371
1085,94,8,372
1086,6,8,372
1087,64,10,372
1088,50,7,373
1089,46,10,373
1090,20,7,373
1091,80,2,374
1092,39,2,374
1093,44,4,374
1094,2,1,374
1095,86,9,375
1096,46,9,375
1097,61,1,375
1098,43,9,375
1099,64,7,376
1100,38,8,376
1101,6,3,377
1102,61,10,377
1103,86,6,378
1104,9,8,379
1105,88,9,380
1106,6,1,380
1107,87,7,381
1108,54,7,381
1109,74,2,382
1110,63,4,382
1111,28,4,382
1112,100,9,382
1113,40,6,382
1114,11,8,383
1115,46,8,383
1116,80,1,384
1117,1,6,384
1118,10,8,384
1119,24,2,384
1120,45,6,385
1121,67,5,385
1122,74,9,386
1123,73,2,386
1124,23,9,386
1125,53,9,387
1126,37,5,387
1127,73,7,387
1128,23,6,387
1129,4,2,388
1130,30,5,388
1131,54,2,388
1132,39,10,388
1133,99,8,389
1134,73,8,389
1135,97,6,389
1136,68,10,389
1137,54,1,389
1138,42,10,390
1139,17,9,390
1140,2,9,391
1141,67,10,391
1142,30,10,392
1143,81,1,392
1144,11,3,392
1145,2,4,392
1146,17,4,392
1147,29,7,393
1148,62,6,393
1149,98,6,394
1150,27,1,394
1151,51,8,394
1152,49,7,395
1153,38,9,395
1154,43,8,395
1155,93,5,396
1156,24,9,396
1157,68,9,396
1158,60,1,396
1159,24,6,397
1160,26,3,397
1161,15,5,397
1162,34,10,398
1163,85,10,398
1164,97,5,398
1165,55,8,399
1166,24,8,399
1167,64,7,399
1168,18,1,399
1169,52,10,400
1170,31,6,400
1171,73,2,400
1172,45,10,401
1173,19,8,402
1174,89,9,402
1175,28,7,402
1176,21,5,403
1177,10,10,403
1178,8,4,404
1179,81,2,404
1180,57,3,405
1181,62,5,406
1182,97,4,406
1183,57,4,406
1184,77,9,406
1185,61,3,406
1186,10,6,407
1187,63,3,407
1188,57,10,407
1189,100,3,407
1190,71,2,408
1191,59,10,408
1192,93,5,408
1193,38,3,409
1194,64,7,409
1195,68,8,410
1196,52,8,410
1197,99,1,410
1198,2,8,410
1199,42,9,410
1200,46,5,411
1201,30,8,411
1202,48,8,411
1203,56,10,412
1204,23,4,413
1205,85,8,413
1206,45,3,413
1207,72,4,413
1208,42,3,413
1209,27,7,414
1210,99,8,415
1211,17,7,415
1212,37,5,415
1213,22,7,416
1214,14,3,416
1215,1,7,416
1216,15,1,416
1217,31,9,416
1218,38,4,417
1219,57,2,417
1220,46,3,418
1221,92,3,419
1222,71,10,419
1223,53,6,419
1224,44,2,420
1225,13,5,420
1226,82,3,420
1227,99,5,421
1228,14,10,421
1229,69,9,421
1230,31,7,421
1231,82,10,422
1232,89,4,422
1233,50,2,422
1234,27,8,422
1235,78,7,422
1236,81,10,423
1237,22,2,423
1238,80,4,423
1239,40,7,423
1240,45,9,424
1241,25,3,425
1242,41,6,425
1243,46,9,425
1244,27,4,425
1245,55,3,425
1246,30,1,426
1247,62,7,426
1248,31,7,426
1249,90,2,427
1250,62,9,428
1251,34,10,428
1252,8,4,428
1253,74,3,428
1254,81,9,428
1255,2,4,429
1256,12,5,429
1257,2,6,430
1258,86,7,430
1259,37,8,430
1260,5,5,431
1261,11,1,432
1262,83,5,432
1263,77,4,432
1264,49,7,433
1265,24,9,433
1266,10,4,433
1267,85,8,434
1268,89,9,434
1269,32,6,434
1270,2,2,435
1271,50,7,435
1272,98,9,435
1273,73,6,435
1274,62,3,436
1275,63,8,436
1276,48,7,437
1277,14,5,437
1278,74,2,437
1279,8,6,437
1280,53,7,438
1281,71,8,438
1282,3,10,438
1283,99,9,438
1284,68,4,439
1285,38,2,440
1286,42,3,440
1287,59,5,441
1288,15,7,442
1289,4,3,442
1290,65,6,442
1291,47,2,442
1292,6,10,443
1293,26,1,444
1294,30,4,444
1295,15,9,444
1296,65,3,444
1297,24,8,445
1298,35,4,445
1299,93,9,445
1300,96,8,445
1301,1,4,446
1302,66,6,446
1303,29,5,446
1304,94,8,446
1305,3,10,447
1306,71,10,448
1307,1,10,448
1308,53,1,448
1309,25,5,448
1310,73,6,449
1311,76,6,449
1312,51,5,449
1313,91,4,449
1314,87,6,450
1315,52,6,450
1316,92,2,451
1317,25,9,451
1318,50,4,451
1319,97,3,451
1320,78,4,451
1321,37,5,452
1322,40,6,452
1323,61,1,452
1324,83,4,452
1325,60,5,453
1326,11,10,454
1327,77,6,454
1328,81,7,454
1329,66,1,454
1330,8,2,454
1331,5,3,455
1332,64,2,455
1333,86,1,455
1334,91,3,456
1335,21,9,456
1336,43,5,456
1337,7,10,456
1338,16,4,456
1339,17,3,457
1340,75,5,457
1341,50,8,457
1342,76,6,457
1343,7,9,458
1344,22,10,458
1345,16,2,458
1346,77,1,459
1347,65,8,459
1348,38,9,459
1349,56,8,459
1350,55,2,459
1351,60,4,460
1352,35,1,460
1353,77,5,460
1354,32,6,460
1355,54,2,460
1356,29,6,461
1357,75,5,462
1358,66,5,462
1359,58,9,462
1360,35,10,462
1361,5,2,463
1362,73,8,463
1363,67,4,463
1364,1,8,463
1365,20,8,464
1366,12,3,465
1367,69,8,466
1368,93,2,466
1369,56,7,467
1370,62,2,468
1371,74,6,468
1372,60,3,468
1373,1,7,469
1374,67,2,469
1375,62,8,469
1376,60,9,470
1377,23,10,471
1378,24,10,471
1379,31,8,471
1380,53,2,472
1381,85,10,472
1382,37,2,473
1383,86,10,474
1384,88,8,474
1385,47,1,474
1386,84,10,475
1387,61,9,476
1388,97,5,477
1389,58,1,477
1390,95,1,477
1391,3,4,478
1392,68,10,479
1393,82,7,479
1394,85,6,479
1395,44,6,480
1396,27,6,480
1397,77,3,481
1398,5,6,481
1399,46,3,482
1400,54,4,482
1401,48,5,482
1402,55,7,483
1403,54,2,483
1404,16,1,484
1405,45,6,484
1406,12,9,485
1407,28,1,485
1408,11,6,485
1409,66,6,485
1410,39,2,486
1411,89,7,486
1412,61,1,486
1413,54,9,486
1414,20,7,487
1415,95,2,487
1416,46,3,487
1417,62,1,487
1418,13,6,488
1419,88,2,488
1420,35,5,488
1421,62,4,488
1422,83,2,488
1423,60,3,489
1424,93,7,489
1425,43,3,490
1426,10,1,490
1427,44,2,490
1428,47,1,490
1429,76,5,491
1430,57,10,491
1431,14,2,491
1432,95,7,491
1433,50,8,491
1434,63,6,492
1435,32,7,493
1436,73,9,494
1437,99,8,494
1438,26,9,494
1439,39,2,495
1440,76,3,495
1441,9,6,495
1442,80,6,496
1443,89,9,496
1444,4,10,496
1445,84,4,496
1446,75,8,496
1447,49,2,497
1448,7,10,497
1449,88,5,497
1450,33,1,497
1451,91,9,498
1452,40,6,498
1453,75,7,499
1454,56,1,500
1455,77,3,501
1456,97,9,502
1457,34,4,503
1458,25,7,503
1459,58,7,503
1460,45,8,504
1461,64,6,504
1462,33,2,505
1463,76,3,505
1464,10,10,505
1465,21,5,505
1466,95,10,506
1467,41,3,506
1468,7,5,506
1469,60,7,506
1470,95,2,507
1471,90,1,508
1472,83,8,509
1473,17,3,510
1474,28,4,510
1475,26,6,510
1476,100,2,511
1477,59,2,511
1478,52,2,511
1479,4,9,512
1480,72,9,512
1481,12,6,512
1482,98,4,512
1483,100,2,513
1484,21,6,513
1485,80,3,513
1486,55,1,514
1487,9,6,514
1488,60,4,514
1489,42,2,515
1490,8,8,515
1491,64,7,515
1492,52,5,515
1493,95,6,516
1494,99,2,516
1495,64,8,517
1496,5,9,518
1497,17,10,518
1498,64,9,518
1499,89,9,518
1500,62,6,519
1501,79,1,520
1502,22,1,520
1503,35,1,520
1504,44,8,521
1505,85,10,521
1506,67,3,522
1507,31,7,522
1508,68,4,522
1509,63,9,523
1510,33,3,523
1511,79,3,524
1512,38,9,524
1513,43,10,524
1514,19,10,524
1515,4,10,524
1516,12,8,525
1517,70,3,525
1518,94,1,525
1519,31,6,525
1520,80,2,525
1521,35,4,526
1522,2,10,526
1523,88,10,526
1524,86,4,526
1525,7,5,527
1526,85,3,528
1527,43,7,528
1528,15,7,528
1529,43,5,529
1530,1,10,529
1531,16,2,530
1532,66,2,531
1533,95,1,531
1534,9,7,532
1535,17,6,532
1536,58,5,532
1537,22,1,533
1538,59,3,533
1539,64,9,533
1540,99,4,533
1541,70,6,534
1542,64,6,534
1543,53,3,534
1544,3,1,535
1545,30,1,536
1546,99,7,536
1547,39,4,537
1548,12,10,537
1549,99,9,537
1550,28,1,537
1551,3,7,538
1552,29,10,539
1553,76,10,539
1554,64,4,539
1555,61,2,539
1556,13,6,540
1557,10,2,540
1558,66,4,541
1559,30,1,541
1560,65,9,541
1561,88,4,541
1562,22,7,542
1563,99,8,542
1564,47,5,543
1565,25,7,543
1566,97,7,543
1567,23,4,543
1568,80,5,544
1569,65,10,544
1570,51,6,545
1571,32,5,546
1572,25,8,546
1573,60,6,546
1574,31,1,547
1575,98,5,547
1576,71,2,547
1577,10,1,547
1578,39,3,547
1579,68,5,548
1580,42,2,548
1581,67,2,548
1582,83,9,548
1583,8,8,548
1584,51,7,549
1585,6,7,549
1586,59,4,550
1587,20,1,550
1588,57,2,551
1589,88,7,551
1590,96,2,551
1591,30,1,551
1592,49,1,552
1593,53,5,552
1594,15,6,552
1595,58,10,552
1596,32,1,552
1597,51,7,553
1598,69,4,553
1599,42,1,554
1600,81,3,554
1601,40,5,555
1602,83,1,555
1603,31,1,555
1604,96,8,556
1605,83,5,557
1606,3,1,558
1607,14,8,558
1608,69,1,558
1609,18,1,558
1610,40,4,558
1611,100,7,559
1612,26,10,559
1613,4,4,560
1614,96,3,560
1615,46,7,560
1616,15,6,560
1617,19,8,560
1618,74,7,561
1619,2,7,561
1620,86,4,561
1621,69,4,562
1622,84,9,562
1623,57,2,562
1624,27,9,563
1625,26,9,563
1626,89,2,563
1627,29,8,563
1628,17,3,564
1629,25,6,565
1630,93,3,565
1631,41,6,565
1632,5,7,565
1633,80,3,566
1634,13,7,566
1635,34,8,566
1636,26,5,566
1637,96,6,566
1638,91,1,567
1639,59,8,568
1640,68,1,569
1641,73,1,569
1642,88,6,569
1643,49,9,569
1644,11,3,570
1645,99,7,570
1646,55,10,570
1647,79,4,571
1648,60,2,572
1649,73,5,572
1650,56,4,573
1651,63,5,573
1652,14,10,573
1653,4,9,573
1654,35,10,573
1655,74,2,574
1656,20,6,574
1657,63,3,574
1658,86,8,574
1659,39,5,575
1660,35,8,575
1661,70,10,575
1662,86,6,575
1663,49,8,575
1664,34,7,576
1665,3,5,576
1666,100,8,576
