149,2021-09-02,459868881
150,2021-08-17,614686954
151,2021-05-29,451419812
152,2021-02-13,427860199
153,2021-08-31,371458043
154,2021-12-11,683523678
155,2021-09-18,141249515
156,2021-09-03,975014263
157,2021-10-05,825464883
158,2021-05-03,268551012
159,2021-04-03,316179777
160,2021-11-09,823686430
161,2021-02-23,474395345
162,2021-04-11,911802196
163,2021-12-04,381650349
164,2021-04-05,339148457
165,2021-02-17,648834260
166,2021-08-02,540867404
167,2021-11-16,031075444
168,2021-05-15,407115034
169,2021-05-26,868535397
170,2021-07-14,243241810
171,2021-01-20,841013077
172,2021-01-18,556920113
173,2021-09-17,864144738
174,2021-05-03,743588232
175,2021-01-21,354363783
176,2021-04-20,316287798
177,2021-11-27,628087759
178,2021-10-01,794931176
179,2021-09-12,068492101
180,2021-06-05,215524356
181,2021-04-28,481935655
182,2021-01-24,070793363
183,2021-09-02,744137555
184,2021-04-08,103385773
185,2021-11-15,686953210
186,2021-02-14,415014834
187,2021-03-10,385661969
188,2021-04-13,288921639
189,2021-03-17,172959746
190,2021-08-06,008854144
191,2021-03-19,148737471
192,2021-11-06,829264660
193,2021-12-13,185931360
194,2021-06-08,057873410
195,2021-08-22,054373431
196,2021-10-23,399353795
197,2021-11-11,160221245
198,2021-07-30,966231810
199,2021-10-06,074192697
200,2021-11-21,778924182
201,2021-10-23,160622886
202,2021-02-09,359066391
203,2021-05-06,616155971
204,2021-01-29,827615780
205,2021-02-03,618057677
206,2021-02-05,893436787
207,2021-06-18,627425562
208,2021-02-22,592215155
209,2021-09-02,986403668
210,2021-03-27,480838488
211,2021-01-09,438940594
212,2021-08-30,600296909
213,2021-09-25,246500381
214,2021-05-22,172653284
215,2021-09-24,192883922
216,2021-02-20,147074077
217,2021-02-27,732178711
218,2021-08-28,562303407
219,2021-11-24,381326360
220,2021-05-18,959802692
221,2021-09-01,578512424
222,2021-02-20,545815570
223,2021-08-05,241721307
224,2021-05-15,252656557
225,2021-02-10,686125640
226,2021-11-08,286157054
227,2021-06-21,744574764
228,2021-07-07,372172324
229,2021-10-22,172402009
230,2021-10-08,537959754
231,2021-05-11,220654119
232,2021-09-13,534883914
233,2021-12-11,564602155
234,2021-07-14,001224253
235,2021-09-15,148604210
236,2021-06-16,090083657
237,2021-06-05,314850699
238,2021-07-04,173753362
239,2021-07-17,194058466
240,2021-05-27,546166365
241,2021-04-06,653318873
242,2021-09-22,769511155
243,2021-08-26,277489619
244,2021-07-29,953339741
245,2021-08-13,486008852
246,2021-03-18,977852749
247,2021-10-23,240054410
248,2021-08-04,644677644
249,2021-07-29,312278242
250,2021-06-14,102416836
251,2021-07-20,556777607
252,2021-11-13,484190291
253,2021-08-03,239278616
254,2021-05-01,476617118
255,2021-01-29,751548468
256,2021-09-20,860023761
257,2021-02-27,191935814
258,2021-03-13,076080334
259,2021-03-30,271555798
260,2021-12-12,911686412
261,2021-10-30,925192506
262,2021-11-30,771215141
263,2021-04-15,366599446
264,2021-02-10,975801744
265,2021-06-14,165270640
266,2021-09-09,242522966
267,2021-07-20,499153469
268,2021-01-06,938688371
269,2021-10-29,595001163
270,2021-12-04,170441042
271,2021-02-25,568094328
272,2021-04-16,136763393
273,2021-07-02,107783021
274,2021-09-25,775598952
275,2021-05-11,247934843
276,2021-12-05,678130276
277,2021-07-08,825658160
278,2021-03-22,634625565
279,2021-01-28,559154232
280,2021-05-11,690153962
281,2021-04-19,314920532
282,2021-05-30,949785656
283,2021-03-21,295436001
284,2021-08-15,943126971
285,2021-03-16,720301112
286,2021-04-09,544762545
287,2021-11-25,727763716
288,2021-05-13,526999407
289,2021-07-17,877702404
290,2021-03-16,905586084
291,2021-02-22,323485483
292,2021-06-06,755558163
293,2021-03-21,303136688
294,2021-11-30,844682981
295,2021-01-13,532423587
296,2021-08-10,029800289
297,2021-05-29,998774220
298,2021-08-12,443027559
299,2021-12-22,320765670
300,2021-12-26,990987887
301,2021-02-08,452805682
302,2021-04-15,748715256
303,2021-06-12,612703773
304,2021-11-07,399291505
305,2021-03-24,962532660
306,2021-07-18,415014834
307,2021-04-04,835687857
308,2021-02-17,249613037
309,2021-06-05,382999368
310,2021-09-18,227682835
311,2021-06-26,028968682
312,2021-10-31,669870239
313,2021-12-24,889482596
314,2021-05-24,050443692
315,2021-10-20,016888709
316,2021-02-20,797195718
317,2021-06-19,443735123
318,2021-12-01,765853686
319,2021-08-12,192505890
320,2021-07-05,013143261
321,2021-05-01,198224318
322,2021-03-05,825520310
323,2021-11-30,207549050
324,2021-08-14,491148360
325,2021-09-19,508027043
326,2021-09-23,228545118
327,2021-06-23,743588232
328,2021-10-28,776774370
329,2021-12-10,478564829
330,2021-01-03,330544627
331,2021-04-26,714454535
332,2021-12-19,073133405
333,2021-10-18,556777607
334,2021-04-09,474395345
335,2021-10-09,991646603
336,2021-10-06,665377772
337,2021-11-01,568010981
338,2021-02-05,173731335
339,2021-05-22,893148426
340,2021-08-23,630902883
341,2021-05-12,886671403
342,2021-09-03,515048596
343,2021-03-14,070793363
344,2021-01-24,663956116
345,2021-07-03,482984680
346,2021-12-20,182029286
347,2021-05-17,893981814
348,2021-09-14,174822099
349,2021-08-18,624673205
350,2021-12-02,087254557
351,2021-06-14,778410139
352,2021-10-02,423122675
353,2021-09-08,625919203
354,2021-05-23,739166927
355,2021-04-21,677930815
356,2021-06-16,946610487
357,2021-09-20,390384109
358,2021-11-23,844682981
359,2021-03-04,126529474
360,2021-07-22,775297811
361,2021-07-15,447021122
362,2021-02-15,738192275
363,2021-04-29,082654311
364,2021-02-22,950180264
365,2021-05-13,601311290
366,2021-09-09,868133097
367,2021-11-12,894070914
368,2021-10-01,611555948
369,2021-01-10,122835831
370,2021-03-11,478041326
371,2021-09-04,543271551
372,2021-09-17,581986108
373,2021-06-17,230603870
374,2021-07-30,431093667
375,2021-08-25,312337085
376,2021-06-29,236713606
377,2021-05-13,320261939
378,2021-09-16,856742592
379,2021-02-12,293254315
380,2021-01-30,037829837
381,2021-09-24,326835133
382,2021-12-06,953705392
383,2021-08-07,442370977
384,2021-03-17,668026118
385,2021-08-05,346003942
386,2021-05-16,602149265
387,2021-05-23,849354453
388,2021-09-12,864247037
389,2021-02-27,436756063
390,2021-08-24,755922057
391,2021-12-08,124029717
392,2021-10-21,104997273
393,2021-10-24,197959823
394,2021-05-02,154231320
395,2021-02-12,905586084
396,2021-01-01,466826180
397,2021-08-18,299217881
398,2021-08-14,341602571
399,2021-12-03,764880749
400,2021-01-20,088767884
401,2021-08-24,099736226
402,2021-01-27,857800355
403,2021-06-19,786247200
404,2021-07-14,290765343
405,2021-12-23,287369603
406,2021-06-08,154465029
407,2021-12-11,416183322
408,2021-02-02,327754029
409,2021-06-08,707119923
410,2021-03-23,829061827
411,2021-06-13,868993699
412,2021-12-22,678849182
413,2021-11-22,685607154
414,2021-05-02,378940237
415,2021-11-09,157278991
416,2021-12-24,223748154
417,2021-03-01,553549308
418,2021-10-29,531884570
419,2021-09-29,573953888
420,2021-02-19,812207384
421,2021-07-07,953341973
422,2021-07-02,051991565
423,2021-05-17,862336984
424,2021-04-29,992856348
425,2021-02-25,100887170
426,2021-10-21,024029424
427,2021-05-23,243581360
428,2021-07-01,912647354
429,2021-01-11,329298709
430,2021-06-11,601441890
431,2021-11-15,091199232
432,2021-03-13,316554631
433,2021-08-12,857371711
434,2021-12-16,808891026
435,2021-09-10,542487368
436,2021-04-30,937676364
437,2021-11-15,887616485
438,2021-08-03,865217383
439,2021-05-11,449854806
440,2021-03-25,105244570
441,2021-11-01,022221952
442,2021-08-14,246960547
443,2021-03-23,618495262
444,2021-08-27,240957159
445,2021-09-15,662748999
446,2021-10-04,099569515
447,2021-01-10,344174402
448,2021-12-24,948355910
449,2021-07-26,091374568
450,2021-06-07,303745750
451,2021-12-01,937744017
452,2021-04-21,947824057
453,2021-06-02,889125567
454,2021-10-27,240637494
455,2021-04-13,280433535
456,2021-03-06,978152286
457,2021-08-30,793708630
458,2021-11-02,365302231
459,2021-09-18,054198221
460,2021-03-03,328534718
461,2021-11-16,187780351
462,2021-04-02,870926674
463,2021-04-13,980613762
464,2021-01-22,384096073
465,2021-11-09,284671375
466,2021-06-08,258493954
467,2021-11-04,693704133
468,2021-04-23,503522297
469,2021-04-03,782330450
470,2021-12-14,263429064
471,2021-05-06,791649716
472,2021-03-15,913948727
473,2021-01-04,087732217
474,2021-06-10,277072940
475,2021-05-16,435602821
476,2021-07-30,478837086
477,2021-04-07,841922896
478,2021-05-10,334405369
479,2021-10-07,714486917
480,2021-04-25,480197617
481,2021-12-28,659943570
482,2021-04-04,191216766
483,2021-02-14,993180050
484,2021-09-06,825203931
485,2021-10-10,639473939
486,2021-03-17,003594010
487,2021-01-09,190113989
488,2021-10-06,522311475
489,2021-06-05,134297488
490,2021-09-13,968097270
491,2021-01-19,115462630
492,2021-07-27,905432141
493,2021-04-21,392242259
494,2021-11-18,698117022
495,2021-12-08,681140035
496,2021-01-12,186537319
497,2021-11-28,209688627
498,2021-01-01,543938425
499,2021-04-09,568384590
500,2021-06-29,056842027
501,2021-01-25,297728613
502,2021-05-24,330928885
503,2021-05-29,337042201
504,2021-06-01,343359646
505,2021-01-05,634625565
506,2021-05-23,996493702
507,2021-06-08,255000614
508,2021-11-05,346828714
509,2021-11-05,225144743
510,2021-04-29,356096531
511,2021-10-31,276889281
512,2021-11-17,833597779
513,2021-03-16,305058182
514,2021-06-28,294986179
515,2021-05-19,695209356
516,2021-03-28,155360030
517,2021-09-26,258984175
518,2021-01-10,858454929
519,2021-04-21,336074471
520,2021-12-24,446169868
521,2021-09-23,473670049
522,2021-10-09,133011227
523,2021-05-21,603397497
524,2021-04-04,557495304
525,2021-03-05,624293816
526,2021-02-28,064134736
527,2021-01-11,407783928
528,2021-04-05,280417728
529,2021-06-11,453428688
530,2021-07-17,638369199
531,2021-05-20,693704133
532,2021-01-14,512841646
533,2021-03-09,913557493
534,2021-12-24,470344360
535,2021-06-11,713599505
536,2021-03-01,107900550
537,2021-10-16,603397497
538,2021-06-02,395882667
539,2021-07-26,680806300
540,2021-03-20,772038693
541,2021-09-25,048807495
542,2021-07-15,150506424
543,2021-11-29,298467569
544,2021-02-09,251432719
545,2021-12-17,962154420
546,2021-04-14,850205521
547,2021-09-11,681140035
548,2021-02-14,017505798
549,2021-09-01,459868881
550,2021-07-21,114125438
551,2021-02-21,345074325
552,2021-08-20,716733126
553,2021-04-21,815163723
554,2021-10-12,028845314
555,2021-05-29,344750967
556,2021-03-14,146836505
557,2021-04-06,332253394
558,2021-08-10,283363367
559,2021-04-12,913948727
560,2021-03-16,372633776
561,2021-10-14,251428185
562,2021-02-03,893069361
563,2021-11-07,453440375
564,2021-08-22,291814531
565,2021-09-30,630902883
566,2021-05-06,604045621
567,2021-08-11,862007141
568,2021-10-03,250472486
569,2021-12-07,739166927
570,2021-08-09,369102083
571,2021-04-24,889482596
572,2021-03-09,098789009
573,2021-06-05,654147843
574,2021-02-15,917523527
575,2021-08-30,711013378
576,2021-12-18,775877277
577,2021-11-06,194757560
578,2021-02-20,243900054
579,2021-06-07,138624653
580,2021-12-17,360029363
581,2021-01-16,203107869
582,2021-05-10,546019578
583,2021-10-24,738172251
584,2021-11-25,253141981
585,2021-04-27,795064357
586,2021-02-05,407787439
587,2021-06-19,793048452
588,2021-09-03,810059113
589,2021-07-15,916117811
590,2021-04-18,878434646
591,2021-10-31,138624653
592,2021-02-02,960447324
593,2021-10-20,878392448
594,2021-07-30,157465995
595,2021-01-16,781942490
596,2021-06-29,508444664
597,2021-12-27,639613793
598,2021-03-16,853957712
599,2021-01-01,599025769
600,2021-04-25,437171991
601,2021-04-11,405771930
602,2021-06-03,965337117
603,2021-10-27,526459171
604,2021-09-17,198693021
605,2021-01-09,249613037
606,2021-10-14,521202292
607,2021-09-26,866779299
608,2021-05-22,271625728
609,2021-11-09,208201601
610,2021-08-07,784191408
611,2021-04-22,140178981
612,2021-04-30,086865330
613,2021-01-21,857800355
614,2021-10-31,002474795
615,2021-08-10,956953854
616,2021-04-12,760711098
617,2021-04-04,279085776
618,2021-12-09,081303698
619,2021-12-28,375216541
620,2021-10-03,325663795
621,2021-01-30,347111521
622,2021-11-27,342183778
623,2021-08-18,953391113
624,2021-11-24,116440266
625,2021-05-15,539636382
626,2021-09-03,385776156
627,2021-11-25,526193789
628,2021-03-07,722098983
629,2021-03-14,510041426
630,2021-10-09,024978197
631,2021-09-30,071306795
632,2021-01-09,277203151
633,2021-01-22,594634081
634,2021-11-12,826172791
635,2021-11-27,124939750
636,2021-11-10,148410358
637,2021-07-23,295248778
638,2021-10-21,661135849
639,2021-12-04,133011227
640,2021-11-15,036920447
641,2021-07-14,729203540
642,2021-05-31,577925045
643,2021-02-14,390882288
644,2021-06-04,031397321
645,2021-08-26,100723483
646,2021-02-26,452738934
647,2021-03-30,863333305
648,2021-09-17,602149265
649,2021-10-06,934225535
650,2021-02-26,729547413
651,2021-07-31,625919203
652,2021-08-01,929215154
653,2021-03-25,635880890
654,2021-05-23,878434646
655,2021-06-28,503803905
656,2021-03-30,426685842
657,2021-03-23,838569432
658,2021-05-31,670697184
659,2021-03-24,688720727
660,2021-08-08,007169778
661,2021-12-30,738260939
662,2021-07-27,753236625
663,2021-11-28,160870569
664,2021-12-12,993180050
665,2021-04-18,036920447
666,2021-04-27,107900550
667,2021-06-01,530629086
668,2021-05-01,417299431
669,2021-08-08,524415202
670,2021-04-17,035418006
671,2021-08-07,551943130
672,2021-12-23,018506477
673,2021-04-27,198680217
674,2021-10-05,790520360
675,2021-10-24,489848835
676,2021-05-28,074192697
677,2021-08-06,260022011
678,2021-06-11,404751285
679,2021-03-29,073711244
680,2021-02-09,707202549
681,2021-02-24,073711244
682,2021-04-25,738172251
683,2021-02-15,744537523
684,2021-07-03,421272085
685,2021-08-18,941485336
686,2021-03-16,087732217
687,2021-12-18,998246731
688,2021-12-19,032411701
689,2021-12-28,544810061
690,2021-05-20,236713606
691,2021-09-21,929526439
692,2021-11-05,380788194
693,2021-12-06,121545293
694,2021-10-25,743116126
695,2021-11-24,046042912
696,2021-12-02,099736226
697,2021-07-06,493348607
698,2021-05-04,284777368
699,2021-03-28,794847137
700,2021-01-23,111596779
701,2021-05-28,870839581
702,2021-05-08,013677508
703,2021-11-14,850588862
704,2021-01-01,789159785
705,2021-07-08,292282374
706,2021-08-29,790078142
707,2021-04-01,017848533
708,2021-08-12,217702972
709,2021-09-05,163527478
710,2021-11-21,176788052
711,2021-01-27,913557493
712,2021-04-04,796181211
713,2021-12-27,963351382
714,2021-11-03,794283969
715,2021-12-20,746499669
716,2021-06-18,786460250
717,2021-04-21,790520360
718,2021-03-17,951817803
719,2021-12-09,441323529
720,2021-03-14,682335988
721,2021-04-17,597533906
722,2021-06-11,970471904
723,2021-04-13,344412404
724,2021-12-02,385675379
725,2021-11-22,839837019
726,2021-01-06,671919172
727,2021-11-17,701372472
728,2021-12-24,899171071
729,2021-10-22,275255693
730,2021-01-01,250472486
731,2021-09-12,076291940
732,2021-07-04,494266130
733,2021-06-08,013628635
734,2021-11-06,720612626
735,2021-01-28,013628635
736,2021-11-04,767229592
737,2021-01-14,342397482
738,2021-12-24,550062765
739,2021-02-21,000903552
740,2021-10-12,671247053
741,2021-03-31,800997759
742,2021-08-13,307584857
743,2021-10-12,493580111
744,2021-06-20,526509358
745,2021-09-28,152605126
746,2021-08-15,038079880
747,2021-06-21,654534138
748,2021-11-09,985632044
749,2021-05-15,818150042
750,2021-02-05,653380000
751,2021-01-03,879917025
752,2021-04-25,868559980
753,2021-06-29,584513987
754,2021-03-29,322630097
755,2021-06-15,687967989
756,2021-03-22,523822390
757,2021-08-14,043808552
758,2021-10-24,352845663
759,2021-09-13,312680120
760,2021-04-26,206135979
761,2021-01-20,015800203
762,2021-02-13,222630572
763,2021-10-22,100723041
764,2021-06-25,135118599
765,2021-12-23,976283047
766,2021-02-21,930501631
767,2021-06-06,160420585
768,2021-12-15,083081860
769,2021-09-01,955457049
770,2021-04-14,702549851
771,2021-07-20,565617194
772,2021-04-20,203959293
773,2021-03-14,283099159
774,2021-07-27,710248028
775,2021-08-16,415505200
776,2021-07-11,255164895
777,2021-12-23,563069928
778,2021-09-19,404066633
779,2021-11-08,328441059
780,2021-12-09,539474983
781,2021-02-23,112026285
782,2021-11-29,747419208
783,2021-07-05,683523678
784,2021-09-26,608344786
785,2021-01-11,251331747
786,2021-06-17,268818528
787,2021-10-19,304859547
788,2021-10-22,981712136
789,2021-07-17,673512132
790,2021-05-02,158704320
791,2021-05-01,065872590
792,2021-05-10,900756071
793,2021-06-04,893148426
794,2021-07-05,452813677
795,2021-07-30,169951560
796,2021-03-29,419603192
797,2021-12-01,130176566
798,2021-10-12,745658560
799,2021-10-28,709350636
800,2021-09-30,854781292
801,2021-07-08,261659190
802,2021-11-02,750359136
803,2021-02-15,173031119
804,2021-03-03,153842245
805,2021-07-19,440869823
806,2021-03-26,913449720
807,2021-04-11,350074086
808,2021-10-13,307604255
809,2021-10-20,611851700
810,2021-12-30,446398570
811,2021-06-19,782330450
812,2021-12-15,527643743
813,2021-06-18,532423587
814,2021-04-13,642794470
815,2021-05-19,920129858
816,2021-01-14,180781535
817,2021-07-07,625919203
818,2021-06-21,900756071
819,2021-09-23,424807699
820,2021-07-10,897481572
821,2021-09-08,391848869
822,2021-05-24,205354751
823,2021-01-13,995257253
824,2021-08-16,921077627
825,2021-05-02,417726889
826,2021-04-24,960938907
827,2021-09-05,533832547
828,2021-02-08,421272085
829,2021-08-29,340638877
830,2021-07-02,355855891
831,2021-06-10,980712776
832,2021-01-26,813945240
833,2021-09-09,836401172
834,2021-04-10,489008535
835,2021-12-16,449087215
836,2021-08-26,183185584
837,2021-06-08,712352146
838,2021-06-24,287672308
839,2021-05-22,946610487
840,2021-07-15,686855569
841,2021-01-20,471089508
842,2021-09-21,328534718
843,2021-05-07,514663915
844,2021-03-11,358485988
845,2021-01-01,794833513
846,2021-07-30,942373349
847,2021-10-31,164895153
848,2021-03-02,627508735
849,2021-12-06,644280847
850,2021-07-21,866779299
851,2021-12-15,497715772
852,2021-12-27,876713572
853,2021-01-16,839131918
854,2021-07-19,519864007
855,2021-04-24,808666319
856,2021-06-08,869809965
857,2021-04-11,804204013
858,2021-02-12,905115364
859,2021-01-12,018054703
860,2021-11-07,868634893
861,2021-11-03,460012114
862,2021-09-05,086462156
863,2021-04-20,519864007
864,2021-06-03,866362054
865,2021-10-20,154465029
866,2021-11-12,112714178
867,2021-11-15,182029286
868,2021-11-21,024570765
869,2021-11-25,519606385
870,2021-11-29,777194222
871,2021-02-21,136724673
872,2021-07-13,287702721
873,2021-01-26,013937352
874,2021-02-02,622144797
875,2021-05-25,009591665
876,2021-11-06,933143051
877,2021-10-05,059539737
878,2021-01-27,210267948
879,2021-10-12,073804817
880,2021-01-05,194395256
881,2021-03-18,050188436
882,2021-07-20,798818208
883,2021-12-23,815239663
884,2021-05-27,391260578
885,2021-04-06,736016985
886,2021-06-06,994033209
887,2021-07-14,461733212
888,2021-02-18,955457049
889,2021-04-10,166590654
890,2021-05-09,810097268
891,2021-02-08,295999724
892,2021-06-03,002475029
893,2021-10-21,183389439
894,2021-11-14,716234061
895,2021-11-25,388436765
896,2021-10-30,708690046
897,2021-04-05,131497173
898,2021-07-29,131072289
899,2021-11-13,104997273
900,2021-06-24,136206270
901,2021-03-16,746212860
902,2021-04-13,878338471
903,2021-10-14,443027559
904,2021-01-18,892211264
905,2021-12-09,611316823
906,2021-02-27,929526439
907,2021-07-07,328887706
908,2021-08-28,170568723
909,2021-08-10,744537523
910,2021-11-24,826074261
911,2021-09-11,462720894
912,2021-05-14,031075444
913,2021-07-27,870393069
914,2021-05-10,063044154
915,2021-10-16,390882288
916,2021-08-08,416183322
917,2021-11-28,738192275
918,2021-09-03,346731533
919,2021-04-27,669895878
920,2021-04-29,074800561
921,2021-02-10,514663915
922,2021-09-25,647142978
923,2021-04-08,560169258
924,2021-10-05,588615173
925,2021-06-17,081663734
926,2021-01-06,203560044
927,2021-06-05,097531114
928,2021-09-09,172653284
929,2021-07-16,368069932
930,2021-01-09,464911617
931,2021-12-16,000461409
932,2021-06-24,189225907
933,2021-08-04,231124529
934,2021-08-20,285284880
935,2021-08-26,758420117
936,2021-07-20,019861634
937,2021-05-10,930501631
938,2021-03-28,733861152
939,2021-06-29,111475965
940,2021-09-23,645336171
941,2021-09-28,117678557
942,2021-10-09,040116070
943,2021-02-02,209549561
944,2021-04-13,327177034
945,2021-06-26,441644727
946,2021-01-16,600305012
947,2021-08-01,929215154
948,2021-08-24,948391130
949,2021-10-03,924842843
950,2021-05-30,012752022
951,2021-03-04,952146290
952,2021-07-16,888479799
953,2021-03-31,965337117
954,2021-08-17,901437497
955,2021-12-27,781925631
956,2021-03-18,034340085
957,2021-04-26,403501110
958,2021-08-07,810451030
959,2021-11-21,297306986
960,2021-11-25,708627719
961,2021-08-31,222423936
962,2021-03-24,766316494
963,2021-01-24,684040945
964,2021-07-01,240630493
965,2021-09-28,644438142
966,2021-03-19,268884948
967,2021-07-27,449454577
968,2021-10-05,464527543
969,2021-11-02,924842843
970,2021-05-30,076080334
971,2021-10-15,477239327
972,2021-04-23,736016985
973,2021-03-27,126617299
974,2021-11-10,867332198
975,2021-07-19,065270788
976,2021-06-26,953531689
977,2021-04-02,562630767
978,2021-08-26,476992146
979,2021-01-09,596306322
980,2021-05-07,269749264
981,2021-01-25,205492755
982,2021-12-18,798818208
983,2021-02-10,295873740
984,2021-11-24,617163648
985,2021-04-09,025189190
986,2021-11-12,252775754
987,2021-11-24,062259454
988,2021-09-09,886671403
989,2021-11-28,382945324
990,2021-06-27,764835494
991,2021-01-11,897421128
992,2021-05-20,054974251
993,2021-02-12,623931485
994,2021-06-09,481474024
995,2021-06-23,589641346
996,2021-06-20,662514631
997,2021-02-05,672191056
998,2021-06-03,714805832
999,2021-12-11,955645175
1000,2021-06-11,845065881
1001,2021-09-13,017231607
1002,2021-12-11,892211264
1003,2021-11-13,627106417
1004,2021-09-28,869313526
1005,2021-07-02,282310019
1006,2021-11-28,371458043
1007,2021-02-25,392743508
1008,2021-03-18,011713302
1009,2021-03-17,682277870
1010,2021-04-11,815437424
1011,2021-10-29,710091085
1012,2021-02-15,394153184
1013,2021-07-28,032181480
1014,2021-02-28,800997759
1015,2021-02-07,120332035
1016,2021-10-07,891343020
1017,2021-05-08,946319529
1018,2021-08-07,863121154
1019,2021-10-11,329143662
1020,2021-06-06,263497145
1021,2021-11-23,591783880
1022,2021-09-29,092283587
1023,2021-05-21,441327411
1024,2021-04-30,985385184
1025,2021-12-03,427860199
1026,2021-04-25,584010656
1027,2021-02-17,642440627
1028,2021-01-22,036320888
1029,2021-12-02,179157633
1030,2021-09-22,131318678
1031,2021-01-14,138655495
1032,2021-10-03,024621403
1033,2021-03-29,513280605
1034,2021-12-02,816146284
1035,2021-11-12,667034614
1036,2021-05-06,066997231
1037,2021-09-09,154979745
1038,2021-03-03,307115860
1039,2021-09-30,618141221
1040,2021-05-22,462447179
1041,2021-09-24,855345315
1042,2021-08-10,007240404
1043,2021-11-10,584272719
1044,2021-02-01,436583475
1045,2021-05-30,304348694
1046,2021-02-23,076291940
1047,2021-08-12,825497297
1048,2021-06-20,975208276
1049,2021-03-25,914855798
1050,2021-11-21,569441202
1051,2021-09-03,399930949
1052,2021-10-20,301609490
1053,2021-09-29,251571297
1054,2021-06-12,002087243
1055,2021-05-27,057456633
1056,2021-04-25,279413828
1057,2021-02-16,897310147
1058,2021-08-06,850561297
1059,2021-05-12,989774689
1060,2021-06-23,077204448
1061,2021-06-22,406780762
1062,2021-06-12,039763786
1063,2021-06-23,779415526
1064,2021-12-27,436950071
1065,2021-10-23,685136433
1066,2021-01-21,746538827
1067,2021-12-08,969718589
1068,2021-04-30,592100902
1069,2021-02-25,495036670
1070,2021-08-29,347383439
